ID_REF	CT18	CT19	CT20	CT21	CT22	CT23	CT24	CT25	CT26	CT27	CT28	CT29	CT30	CT31	CT32	CT33	CT34	CT35	CT36	CT37	CT38	CT39	CT40	CT41	CT42	CT43	CT44	CT45	CT46	CT47	CT48	CT49	CT50	CT51	CT52	CT53	CT54	CT55	CT56	CT57	CT58	CT59	CT60	CT61	CT62	CT63	CT64	CT65
1432517_a_at	85944.7	67366.6	88118.7	68115.0	64810.5	61708.5	56348.7	43980.4	62486.9	56581.6	65396.9	48702.6	47565.0	49910.1	58500.6	47631.8	50058.8	76574.9	81397.8	139668.7	78600.3	87456.9	71375.8	78440.5	57261.8	91684.8	80743.7	55128.2	55948.1	44605.5	47633.4	44286.4	56336.8	54698.5	43475.3	50152.9	57432.8	47041.4	44107.9	52908.9	53885.0	68282.7	85106.7	87042.4	108279.9	93944.7	111062.5	105578.2
1437405_a_at	160075.3	138271.8	150065.7	146294.0	165007.8	177272.2	168070.8	135443.8	168521.9	188034.1	145300.0	136767.6	146761.7	196732.6	181317.3	186956.5	158937.9	163547.9	174971.1	166597.8	157503.2	157560.2	173127.9	172026.6	161736.7	167217.5	142547.4	155348.6	115064.1	147383.3	133098.7	134800.9	140651.6	136118.9	143492.5	162082.3	155218.7	146158.0	164286.8	179396.0	169510.3	179719.5	210224.5	107141.6	130136.3	128238.0	131836.2	127922.1
1455201_x_at	605764.8	647791.4	643405.7	610646.8	630001.4	591927.8	585108.0	576510.0	629298.6	647791.4	628198.3	617512.7	600504.9	600046.0	595597.0	581512.0	636835.8	629919.1	615266.6	601967.6	599174.1	576208.5	564162.3	575664.3	604063.1	623021.6	606225.3	587605.8	619365.2	586216.9	594182.3	567645.4	580675.4	630133.8	635417.9	599978.6	596077.3	586722.1	598361.9	600376.2	590718.9	603521.6	598028.3	616456.1	576877.4	587605.8	600376.2	607196.5
1418072_at	193543.9	217975.9	228761.0	228264.6	211960.9	234511.1	245366.2	248289.2	224904.7	201954.5	209768.0	222942.8	208874.1	194006.4	187793.3	192764.1	194598.3	184480.6	167080.0	201095.7	186513.3	222424.3	202640.1	220791.4	231898.4	227187.9	234214.8	228031.2	231755.6	248432.2	233531.1	242167.6	233380.6	239150.8	218374.6	204489.1	219616.3	211841.7	202590.7	203167.6	186883.8	179096.9	164159.0	197606.8	192506.4	215472.0	223161.4	239332.2
1422432_at	296955.0	300233.4	297609.7	273922.5	300739.4	276391.6	277997.4	292760.8	296946.5	298990.2	302916.3	302829.8	277568.1	288406.1	279397.5	272463.3	267117.8	256382.1	263107.2	221756.4	264373.6	263047.9	266331.0	269458.7	296022.1	278682.1	317271.0	294503.6	297709.3	291025.1	279056.1	287122.4	269884.9	295847.7	303662.1	282080.1	289244.1	281347.4	296859.1	281638.6	290191.6	266243.3	196112.0	278999.7	254371.4	267813.1	284087.6	257585.3
1423944_at	390144.7	396918.0	390181.3	390683.4	423460.5	404370.3	402410.3	405481.4	410646.2	372765.2	394369.5	395037.8	392178.8	385738.9	396068.9	350325.8	381550.4	391249.2	403700.2	388591.3	380520.2	403237.2	379064.4	416515.7	370694.9	421374.7	398439.2	361392.7	394809.1	406534.7	388534.5	386895.2	394872.6	414101.4	391683.0	379239.0	410557.4	383345.2	372893.5	387924.3	372585.5	416001.2	427043.0	456855.1	429199.0	439112.6	447265.9	406320.7
1455364_a_at	141023.7	163193.1	162358.7	154760.3	149537.0	129862.7	118378.4	145394.4	107216.7	90842.7	148118.5	162869.3	146988.4	90788.9	117790.9	105791.7	155935.6	151850.2	142095.4	148531.0	169482.1	148160.8	144233.3	164811.3	129329.3	132235.3	129594.9	116417.3	146337.5	121600.0	133464.4	130926.1	130706.6	164661.2	139981.6	134764.5	144662.4	141562.7	125941.5	124338.8	121534.0	118740.5	131159.7	178972.0	190698.2	154998.1	153383.8	165948.5
1427826_a_at	64875.7	63168.7	74286.6	80999.5	44676.5	47610.4	51585.6	82824.5	30926.3	25464.7	52233.5	90131.2	112311.8	47819.0	68103.8	73312.0	83668.9	91411.2	85695.6	73114.0	77012.2	72947.8	83701.0	75891.2	60794.0	67711.8	61536.6	74163.3	74277.5	72357.4	88035.7	77740.6	85859.6	73842.6	76518.9	61900.1	90747.2	100030.1	101877.6	70892.9	94838.7	70545.4	48469.5	127872.5	130484.7	95405.6	87728.7	90413.2
1440899_at	62859.3	59182.8	58487.9	55221.9	45560.4	45344.0	47071.2	31428.0	37141.7	34607.1	26402.4	29315.2	23469.5	23365.9	28287.8	41961.6	27975.0	49601.5	54091.6	89301.4	74977.2	82295.6	88687.4	89363.7	82826.3	71158.5	53557.6	57747.5	48251.5	42785.1	40847.2	38369.0	33834.4	34623.1	34754.0	29393.0	27347.3	25131.9	28852.6	40215.6	47754.4	48005.4	100588.0	55178.3	76662.7	82475.5	70811.2	69692.6
1449183_at	136959.2	148227.5	139335.3	142264.5	177847.1	137411.1	159186.3	129767.2	169513.3	141932.4	152384.1	146826.6	141602.1	133570.4	137272.5	109655.0	118923.8	117612.3	120175.5	92077.4	119172.2	113372.7	132753.5	150391.1	155404.9	159181.0	152890.0	136285.1	157681.7	147523.5	133350.2	134749.4	160530.4	152704.9	156971.3	143091.2	166428.6	140893.2	127345.8	130371.4	124911.7	115415.5	91982.5	95830.2	87719.9	108033.5	115877.5	126063.7
1416000_a_at	364127.5	383249.0	388123.6	381214.4	381475.3	364269.6	360226.3	364137.2	342454.0	339178.6	395919.9	381539.5	379505.2	337353.4	351019.8	339431.4	364628.3	380036.0	393379.4	367324.8	368131.7	370172.4	360377.2	379892.5	368398.5	362230.3	383487.4	349406.4	367767.7	363394.1	369591.6	340658.9	351710.6	380059.7	375628.3	364343.3	385367.6	371143.5	358395.2	363898.3	370625.9	359002.1	382584.9	454236.1	425131.4	380515.7	394403.0	377462.6
1423665_a_at	204158.6	235167.5	229476.8	221299.2	210476.4	205928.9	204220.0	215231.4	199531.7	202777.6	226436.5	232445.4	207426.5	190033.4	202764.8	199377.5	222866.1	214341.1	200683.2	214057.7	235339.3	222026.0	208044.7	199848.4	227955.7	224654.3	235890.6	218354.1	253841.9	221783.9	223865.8	226449.9	224424.2	238926.6	226155.8	232526.4	244010.1	237749.8	223963.9	230644.8	223963.9	224266.3	254870.9	293272.8	287994.2	241534.8	242695.8	254128.5
1437211_x_at	69163.8	65342.5	64014.6	64308.9	77058.2	73663.9	64188.8	76868.5	96809.9	106040.3	80585.6	65986.7	59485.4	88872.0	70653.1	65739.7	58787.7	42312.2	40092.6	28395.2	36617.0	39105.5	38377.1	45356.7	41250.9	34994.5	60847.3	60442.7	62343.8	67718.9	81671.8	77213.0	54339.2	69229.8	84991.8	71502.1	46082.9	60834.4	64301.9	51979.1	58384.7	50458.2	27738.9	20177.5	18643.7	21255.4	20751.2	31405.4
1435007_s_at	34619.6	45128.8	36411.4	45933.2	34355.5	32753.9	30183.1	25847.4	30130.9	50428.2	47626.3	62065.4	77918.3	78043.2	79821.7	85371.7	99619.0	79167.4	66462.1	68049.5	56925.7	35427.6	35933.1	40241.2	29265.5	32628.9	37181.5	34632.1	41842.5	34523.7	25102.2	24593.6	23029.4	30702.1	36375.8	68295.2	72788.4	58182.2	83536.3	63360.9	83800.8	57186.6	60300.8	63911.8	31820.1	29129.2	29412.4	26454.4
1416624_a_at	392163.6	436249.5	420588.4	407764.0	411314.0	405371.0	410408.5	396603.8	444844.9	443016.5	473379.9	424041.0	409302.0	430095.8	419463.7	378991.4	434851.5	436537.1	410130.3	413063.7	415038.0	415961.5	388100.4	397431.6	392817.9	391653.9	406602.7	376479.7	437273.8	396168.3	406551.9	400839.1	377986.9	436994.2	433530.3	433080.6	387992.1	387193.3	389812.0	400249.3	398173.8	401047.0	412468.7	449083.6	414075.6	416903.2	414433.1	414381.9
1439459_x_at	114649.0	83116.5	84332.2	65581.0	86315.6	85876.4	58274.4	53613.5	61141.9	58871.1	47586.5	44199.2	33092.6	47593.6	43213.3	47505.1	27075.0	36461.5	31207.8	34664.9	36687.6	57796.1	79311.0	70409.7	70343.4	59152.4	72076.7	71103.2	47378.7	55189.5	50384.7	46914.0	27272.3	34076.9	42441.7	46636.4	25554.3	29182.7	33545.7	39251.9	45869.7	33954.6	29904.5	14147.3	20540.1	41272.9	34754.6	41735.1
1419441_at	278723.4	288447.7	278713.3	300589.0	306303.7	281490.9	274806.7	279621.3	248517.6	233715.5	266523.9	297508.3	286863.8	221371.7	255015.5	236441.6	273842.1	269002.7	280722.4	267610.5	276510.3	269242.3	274423.5	308659.6	286073.1	298980.8	279392.9	271252.0	287959.9	261642.9	253109.6	269289.9	288152.8	282321.1	271922.9	276600.5	309556.0	271016.3	256342.8	264752.5	254182.6	257687.9	222343.2	243777.0	264945.7	283751.4	298933.0	284769.7
1421040_a_at	113176.4	103969.8	120944.5	108995.7	75446.5	95247.0	89011.7	112039.0	71236.9	103532.6	124027.7	110352.2	115152.9	118070.5	101774.2	108157.1	113292.1	107461.7	98161.6	152811.5	113062.7	143184.1	152999.5	119968.3	111456.2	80268.8	134845.9	107529.2	111631.1	106220.7	120944.5	124783.9	86440.9	116351.7	106653.2	112283.3	57219.0	130556.2	126780.5	115358.9	127177.5	117717.3	136017.0	145152.0	161983.1	104306.4	102532.2	103441.2
1423798_a_at	208575.2	184108.3	177716.9	181177.6	190256.9	206450.4	207353.4	203195.3	183767.4	198699.9	167609.4	195054.4	217162.1	246079.0	214212.4	237364.8	222701.4	208862.8	228184.2	239838.9	233628.1	213845.1	228548.2	229098.4	212975.4	203028.7	176523.3	215213.0	163251.6	211540.2	201936.8	195728.1	216880.4	181448.5	185623.1	199828.5	209069.4	202909.0	218509.0	226358.4	225606.4	217116.6	220127.0	169668.0	206260.3	187838.7	176082.0	180988.1
1451742_a_at	112048.4	114894.2	109362.4	109673.5	84633.0	92307.9	87248.3	103212.1	82148.8	83737.4	106302.7	118742.1	142483.8	113816.0	131038.1	126438.4	136109.1	147218.0	140844.8	133928.8	149143.6	130349.9	136540.8	123551.8	111224.1	102219.8	101144.0	86598.8	94317.5	86055.2	99057.4	93812.8	102847.0	103693.0	103831.7	128705.4	113585.2	122009.3	131266.4	120678.0	131031.2	121086.9	138136.8	162716.8	159320.9	128789.4	118827.5	120544.9
1416958_at	13006.6	12287.7	10224.0	9298.0	7393.1	4442.3	3722.7	3444.2	13098.2	25733.4	33483.5	38711.6	47780.1	52545.0	65222.4	66153.1	59052.4	44674.8	47291.4	44397.4	34199.0	23726.6	19209.2	20146.2	17014.1	14889.0	11225.8	8625.9	9416.9	6075.6	6197.4	9342.0	13881.0	19172.3	23269.4	57145.4	57031.3	43471.9	63346.3	62625.3	56823.1	56938.5	53369.3	39890.4	22530.6	24535.7	26636.3	17520.9
1417498_at	74114.7	72378.3	78010.4	87708.4	102590.6	96166.3	93960.8	90854.9	107536.2	112411.4	100528.6	99786.3	110178.3	102942.1	105113.8	88618.6	95134.4	90421.2	98193.6	71733.2	68891.8	58433.0	68785.0	71392.1	66543.5	80926.6	71285.4	89635.0	75840.6	88604.4	87464.1	89445.9	95055.5	87975.0	107680.3	110542.5	119897.7	103796.4	97117.0	96188.5	88702.2	103738.2	72713.3	37374.1	38551.8	42679.6	45003.8	48597.5
1424599_at	52625.3	80342.3	64962.5	72276.9	105285.7	70502.8	87231.1	64233.8	66347.1	80462.7	65368.4	70346.5	53712.8	62327.2	90182.2	49139.9	55152.7	57504.5	65239.9	66241.4	53909.5	44749.5	55230.2	71946.8	59875.8	98359.5	59777.3	58619.9	83292.5	93610.1	65998.7	52051.4	73480.6	63466.6	61437.1	52149.9	127939.9	79113.6	47768.9	64185.9	44433.2	100796.6	102906.3	66026.1	75974.7	122509.4	117811.6	82215.1
1448350_at	136631.3	120171.3	126865.4	115713.3	104231.7	100945.5	82115.8	81758.7	71809.7	75239.9	66635.2	75007.8	81504.0	72649.4	77434.6	86977.8	83160.8	104694.1	106939.2	123999.8	109219.8	107527.1	125549.2	126295.6	116956.3	121463.0	113980.3	115424.7	84066.4	87024.9	88622.6	87879.3	73230.6	75010.0	69238.4	73227.5	69965.4	64276.0	75994.9	69330.0	88025.5	87231.1	76841.8	66344.7	91829.8	80991.1	82347.5	106787.2
1434486_x_at	103919.5	100051.4	99503.8	104409.9	78992.6	91574.0	94868.9	100574.1	86080.1	91164.0	109644.9	115431.7	138106.7	118341.4	134746.1	132192.4	128916.6	134343.8	125336.3	135952.6	131056.7	122632.6	131122.0	115763.7	109464.8	95546.8	92379.5	87434.0	93963.8	92619.6	95386.6	97241.2	95042.5	93318.2	94941.7	113999.3	108435.4	117143.9	123760.5	115442.4	135178.9	114633.0	145939.6	158283.9	162249.1	146599.7	127823.3	132207.5
1448680_at	474942.5	494469.5	507126.6	492538.7	479403.5	491083.8	489429.6	478954.4	509086.4	488570.2	489758.1	486257.0	466792.6	451218.1	477158.1	453511.1	491006.7	497876.4	486221.5	469697.7	478129.0	507474.5	460324.3	462420.9	479529.2	503717.5	517335.5	477668.0	498867.5	506959.5	516722.3	499858.5	490718.8	539308.8	527614.9	509413.4	468280.4	464835.5	497895.6	482130.1	480021.8	490866.9	523134.4	539666.4	482229.4	486056.8	499612.4	504110.2
1418282_x_at	557891.8	570573.3	582836.9	573205.7	559693.3	562817.8	574011.0	543024.7	563005.6	554326.6	577764.8	565903.5	563197.9	524323.1	546023.3	544766.8	554203.4	547614.1	577059.1	559562.1	563883.0	571877.9	550789.5	558963.9	568746.3	589794.5	579398.7	566670.1	593606.2	576371.9	596607.8	571352.1	573553.2	594467.5	589678.8	574162.6	570385.7	551080.3	581813.5	560483.0	577154.2	571091.7	610759.5	637999.7	593744.0	585325.9	599922.4	607117.6
1455770_at	67884.8	72697.1	76076.1	79899.1	66016.1	78292.0	82915.4	83229.3	85484.4	82549.0	100535.1	101170.8	104302.0	90596.2	91345.8	90527.7	102506.9	107930.5	110099.0	129661.4	93531.5	102402.9	76705.6	81512.6	70845.7	72916.6	83262.1	78807.4	85936.6	75937.9	87188.0	82911.9	94004.0	95027.8	96502.5	98170.6	103398.7	102564.1	116254.7	121308.5	112896.1	112330.1	146521.2	153698.5	140014.7	120159.4	111032.8	101974.2
1434503_s_at	137952.6	141910.3	138340.9	151009.1	136143.4	156985.6	171212.7	165099.7	157357.5	158764.8	172998.4	161575.8	164444.3	174930.1	167595.9	179233.0	137039.5	146971.7	145690.5	142302.6	134132.2	151146.5	148655.2	163562.8	135068.3	138058.0	143114.9	154516.2	147303.6	165808.7	163682.1	155007.3	146718.8	157291.8	158980.8	168447.3	149609.3	161960.6	163379.2	167214.5	168122.6	159949.1	168241.9	210603.6	203556.3	217930.7	191445.4	213489.1
1436298_x_at	66032.9	62872.9	65989.5	70952.7	62935.5	76530.2	82776.0	100436.9	65205.2	65831.8	77652.7	84826.0	79404.0	86190.4	84532.8	102104.3	71216.5	71221.5	67685.0	89723.0	72658.3	80900.8	99266.0	87839.7	84343.8	76921.9	84881.6	87459.6	99109.3	101882.9	102730.0	109875.3	83465.7	71238.6	71903.6	75194.3	69939.0	105930.3	90299.1	96239.5	97877.4	82896.7	101453.2	127767.3	139538.1	142241.9	128602.0	125582.8
1416913_at	310378.7	323603.6	322267.7	324010.6	300865.7	309591.5	284015.7	293019.6	302947.0	322507.4	309171.8	304987.1	302997.9	308283.5	303940.7	293447.8	318250.2	316992.2	313685.7	316644.7	302217.1	313997.8	288169.9	293863.8	303328.6	291066.8	314447.1	309318.1	306849.2	326006.7	322844.2	309824.3	277805.4	304836.2	333988.2	323029.1	308222.6	310090.9	312204.5	306258.8	316003.1	303878.8	293486.5	240883.8	244653.9	251021.2	265751.9	290170.1
1416225_at	468857.4	479068.9	474142.3	451772.3	456380.7	449115.6	441056.7	432711.6	432361.6	418701.3	405443.3	415526.2	414420.3	420879.1	435304.2	425996.2	442642.2	456783.8	449062.2	434743.5	457997.6	476216.5	451819.7	454473.1	467492.4	455797.8	459879.5	441099.2	454180.9	438704.8	439861.6	434259.8	400313.5	454456.9	444001.1	419831.4	410211.9	402004.4	421028.0	414565.5	443135.0	441789.4	456531.8	417742.4	423348.0	423883.5	440571.6	455429.9
1434485_a_at	108352.6	110088.0	112604.3	110489.2	89238.1	95211.5	100464.8	102451.6	87652.5	82587.0	108766.9	112813.2	133940.4	116694.1	131884.7	130407.0	132759.8	144515.7	143711.5	136406.2	143468.1	128961.2	134601.4	123322.4	112155.0	101388.7	102895.9	97181.0	94618.9	93212.7	96743.6	97360.8	101232.1	95636.4	105935.6	119213.8	114157.4	122821.9	134286.2	124226.7	138787.4	117799.7	142646.8	169330.8	166081.2	133719.5	119785.3	123355.2
1432466_a_at	480314.9	496258.8	476311.3	471275.6	469962.2	463365.9	447063.3	449165.5	483702.4	480953.7	441963.7	482996.1	474549.5	450983.8	478785.9	465396.5	496150.4	485601.1	472695.0	457222.5	461618.4	479169.2	445372.8	442613.1	467165.9	488916.3	485884.5	469625.6	462861.3	495245.4	493269.3	484736.6	462048.9	501806.7	488746.0	472539.5	468817.3	455366.0	473149.3	466236.3	472630.5	478056.0	464336.6	434005.2	430299.5	417569.0	422295.8	440621.5
1434150_a_at	102775.0	78948.3	82099.2	98869.8	98318.2	104460.4	115662.2	108868.8	100549.1	103483.6	85917.5	103082.6	112121.0	125448.5	119197.7	150093.1	107314.9	107896.6	118401.4	124282.9	110247.4	103144.9	125726.5	129403.9	143412.3	140886.3	125306.9	157421.0	133945.8	144435.6	121915.8	155474.9	121929.2	91573.6	99110.6	114630.1	122857.7	128198.9	137163.1	144553.1	165579.7	138226.9	129162.1	96382.4	116054.0	127616.1	123354.2	122320.5
1437706_x_at	182166.3	193084.1	192072.7	187755.0	188176.5	183134.7	178122.3	185694.3	162254.3	173174.9	189917.4	203979.4	184648.5	173646.1	180736.4	146416.6	190811.9	194719.0	177246.5	192278.6	200395.0	196837.8	186971.4	185556.5	193381.0	189803.9	196681.0	188438.8	221072.9	189642.7	194205.2	187972.1	183758.6	208206.5	179068.2	183476.1	174000.1	198926.7	185700.6	188519.1	181869.6	181928.5	228264.6	263844.8	250614.2	219518.0	213234.8	211910.3
1417835_at	205679.4	191312.8	203643.4	210245.4	211725.6	233360.6	219972.3	206396.1	215438.9	207484.1	212720.9	223853.5	230569.1	212335.4	215127.5	225806.4	211661.5	217600.5	225580.7	203497.3	213852.5	193781.0	204849.2	227689.4	204165.4	226551.5	220774.9	235213.4	224776.4	213805.5	231984.2	223653.7	244197.4	208398.9	211296.9	219971.5	221576.4	242952.0	223367.0	226761.0	213448.9	244827.3	227969.7	132206.4	150883.3	199853.9	202090.8	221083.2
1419233_x_at	592575.6	618051.3	617545.7	591017.7	598760.0	566403.1	575505.6	547289.6	592001.5	626422.8	594411.1	603565.1	573282.8	596279.1	588265.1	573549.0	608926.8	604868.2	586267.1	584458.0	569494.5	560223.7	542851.1	538684.9	581813.5	599727.1	594411.1	588504.7	617027.3	584734.7	573282.8	552792.7	567950.9	599562.4	612986.0	575841.0	582731.0	566403.1	573282.8	584334.4	569537.7	586582.7	578082.2	595706.3	559106.7	570339.6	584274.2	581104.8
1417220_at	159985.3	138345.0	143749.5	142962.2	159379.2	149999.6	139989.6	128496.1	168159.7	167651.4	141858.7	140679.2	155759.6	164983.8	162831.5	156943.1	151167.2	161534.0	165226.4	155901.6	145990.6	134183.1	147409.3	145657.7	143276.3	158315.9	146904.9	149709.1	132312.9	137292.3	133737.6	142427.5	138826.1	141479.9	148599.3	160802.0	160172.0	138799.1	150709.7	151868.5	150003.9	155597.5	140491.5	78141.6	87623.9	94852.5	100815.3	114585.1
1424485_at	237106.6	248898.9	281170.7	255209.8	214989.6	222886.0	208465.0	224469.4	190776.4	207442.4	232981.2	242016.9	232503.4	201697.3	218404.9	224192.4	217052.8	229565.3	220893.5	232318.4	231440.5	229759.0	242699.2	238956.5	227183.5	217493.1	245973.9	237809.9	243107.4	215460.2	241053.3	225086.5	209306.1	231672.9	225273.5	229798.3	211451.3	231107.5	230781.9	201103.6	231392.2	211212.0	234803.3	280319.7	285085.7	227972.4	231812.5	269431.9
1422438_at	125282.9	131474.4	123427.3	129646.4	123427.3	122669.2	107976.7	103325.3	79946.3	118302.6	93952.9	116684.3	136941.2	114462.7	113531.7	106034.1	127237.2	120403.7	132526.6	108297.2	123940.0	139275.7	112939.2	128770.6	120610.9	117137.5	109635.8	126178.2	102275.1	120249.8	123134.0	114356.7	116630.3	108573.6	123185.8	107518.3	124223.0	112337.0	119281.1	121074.7	124283.1	117224.7	81440.8	59330.5	64861.0	69466.4	66923.1	68657.4
1419094_at	118926.1	119519.3	132496.1	142821.8	106544.6	115135.4	116681.1	118106.4	99474.9	89693.4	121090.4	117752.4	114742.4	121983.3	103194.4	122993.3	108933.0	125648.1	132308.3	113041.5	132308.3	103684.6	146691.4	116303.2	130950.1	111162.5	142987.5	129062.6	138562.6	119477.1	121149.9	131994.3	100229.0	119304.3	107633.6	125304.7	95531.5	160504.3	129196.8	108299.8	115752.4	145263.8	167994.9	167026.7	192939.4	118499.7	129189.7	136275.1
1456373_x_at	232410.3	230107.8	228529.8	246115.5	244547.9	249266.9	254930.1	262502.9	243965.1	251865.4	289186.4	251299.1	232583.1	252867.8	244429.0	251299.1	232758.9	227401.2	218245.0	253313.2	240650.3	247968.3	256302.8	231597.3	251409.2	237100.4	246083.4	234403.8	288132.1	242746.2	257772.3	258030.2	242104.5	236009.7	230877.5	247390.2	246514.1	276380.8	242540.3	257834.0	237236.2	240226.8	262504.9	286326.5	284737.9	300734.1	299464.8	282086.8
1455061_a_at	154990.2	165625.2	164882.5	170613.5	149492.6	126664.0	125685.9	145402.9	95847.9	88211.9	108638.6	146916.2	169331.8	99969.7	124450.8	126095.2	154405.0	156432.0	147240.4	134376.8	148955.2	153149.4	168266.8	161677.2	150851.5	162091.3	158146.5	156573.1	139632.8	146711.2	149218.5	142038.5	142542.9	130097.1	131867.8	124615.1	148035.0	144940.7	146083.9	127771.4	143721.1	140087.6	92904.1	130367.7	147993.7	134213.9	137049.1	143291.4
1455540_at	329475.4	317420.5	318434.3	325368.1	317037.1	334776.0	324478.3	303060.7	341375.5	332881.8	335442.7	314900.5	322076.0	329126.3	333626.9	320262.7	303166.2	328577.9	323447.8	312600.6	297372.7	307202.0	303578.3	308600.7	295038.8	314281.3	322313.7	326807.8	298142.7	323800.2	330437.3	323084.3	313800.7	316726.2	327364.5	325315.4	294249.9	296299.4	309507.9	317090.5	314954.5	328805.3	325244.3	259800.0	238743.0	281200.4	277945.3	303910.4
1451600_s_at	346472.8	327908.0	335559.6	348045.2	365061.4	369346.7	373228.4	328071.9	356500.6	356781.6	346830.2	350745.9	354624.0	356955.1	372015.8	345422.8	324318.2	341697.3	347933.3	315263.6	345571.6	324084.3	323664.6	355413.2	330040.0	356477.3	348490.3	344928.8	350858.2	344765.0	329592.5	337180.1	378854.2	346139.5	358577.9	337611.2	367341.8	336834.5	334688.3	347872.5	336238.6	348563.6	339218.3	290375.5	272371.1	318251.6	335159.5	351463.0
1449337_at	99213.8	99306.8	120870.2	110475.2	99821.1	107447.9	108005.5	104630.4	130941.1	131391.3	142440.5	132456.3	127855.8	133552.5	127942.5	131336.7	123080.9	130621.6	138849.7	146047.6	111347.8	114906.1	97052.8	103977.5	93722.9	101658.1	119219.8	97696.9	105016.5	93873.5	100193.0	102689.4	116748.8	124856.5	123354.5	134730.3	134004.5	126495.8	133327.4	135622.1	130857.4	127904.3	173912.9	180798.4	160528.2	133120.7	129997.0	128489.6
1448973_at	57463.4	44367.3	56862.1	61279.1	36022.0	47542.8	41122.2	47246.4	44319.0	36941.7	51904.4	43276.6	47142.0	45785.0	44587.2	43705.6	44881.6	57231.4	54627.2	80963.7	56393.4	55742.8	65243.7	55700.5	52372.6	54348.8	65297.7	55137.0	60990.2	48753.7	59179.0	53227.8	42252.2	38208.3	38491.9	38870.0	31896.1	51031.4	46321.9	40944.0	55825.3	59022.8	98830.5	108641.6	115551.6	97350.9	94338.2	91597.1
1424867_a_at	107118.8	98948.4	107654.2	112046.1	90573.2	90733.2	95233.5	95162.9	74929.3	67808.9	101035.5	108353.8	106294.6	79483.6	92973.4	101304.2	109381.9	106597.6	115144.4	104220.2	127410.2	111267.7	127753.3	125205.7	122678.5	111876.0	128451.7	109034.5	122852.5	104698.1	97985.6	98865.5	99318.9	96330.5	84463.7	88442.8	112488.8	125232.0	109862.1	103706.1	112174.5	97597.6	129751.9	158767.8	164352.7	130870.3	141563.6	143408.7
1430128_a_at	93513.2	95647.0	80230.4	80360.7	86123.2	82632.5	75961.4	73533.1	83244.5	86360.7	51268.2	85075.1	88344.1	86381.1	81371.4	90822.4	91885.3	91377.2	88140.8	81089.3	84650.1	83442.2	93257.9	95595.7	103406.1	109077.1	72615.1	108263.4	61490.3	89246.7	78597.1	83725.4	87206.5	78597.1	86476.5	83586.9	96815.3	68286.8	90052.9	80984.9	87388.7	83592.7	60965.8	21353.5	36165.2	34611.0	32517.7	37460.2
